exchange|confidence_score|al_symbol|av_symbol|ed_symbol|fd_symbol|fp_symbol|it_symbol|pl_symbol|sh_symbol|shares_outstanding|margin_requirement_short|status|cusip|sic_description|fama_industry|sector|earnings_announcement|fama_sector|industry|share_class_figi|sic_industry|symbol|figi|sic_code|composite_figi|composite_symbol|maintenance_margin_requirement|homepage_url|halt_reason|marginable|city|lot|branding|margin_requirement_long|scalemarketcap|sic_sector|cik|share_class_shares_outstanding|state|isin|locale|shortable|country|zipcode|weighted_shares_outstanding|cusips|location|industry_group|primary_listing|scalerevenue|tradable|short_sale_restricted|currency|easy_to_borrow|description|type|name|market_capital|null_count
XNYS|8.0||CMRE-P-B|CMRE-PB|CMRE-PB|CMRE-PB|CMREpB|CMREpB|CMRE-PB|52482937.0||Normal|||Transportation|Industrials|2025-10-29T12:00:00.000+0000||Marine||Deep Sea Foreign Transportation Of Freight|CMREpB|BBG004X7V0S4|4412.0||CMREpB:US||http://www.costamare.com|||Monaco||/Y29zdGFtYXJlLmNvbQ/images/2025-04-04_logo.png||Small Cap|Transportation Communications Electric Gas And Sanitary Service|0001503584|1970649.0||MHY1771G1109|us||Monaco|98000||Y1771G110|Monaco|Transportation|True||||USD||Costamare Inc. owns and charters containerships to liner companies worldwide. As of February 19, 2021, it had a fleet of 77 containerships with a total capacity of approximately 555,810 twenty foot equivalent units, including 1 vessel under construction and 4 second hand vessels. The company was founded in 1974 and is based in Monaco.|PRF|Costamare Inc.|1364561952.0|19
XNYS|8.0||WFC-P-A|WFC-PA|WFC-PA|WFC-PA|WFCpA|WFCpA|WFC-PA|3203440000.0||Normal||NATIONAL COMMERCIAL BANKS|Banking|Financials|2025-10-14T11:00:00.000+0000||Banks||National Commercial Banks|WFCpA|BBG00XYJN896|6021||WFCpA:US||http://www.wellsfargo.com|||San Francisco||/d2VsbHNmYXJnby5jb20/images/2025-04-04_logo.svg||Mega Cap|Finance Insurance And Real Estate|0000072971||CA||us||United States|94104||94988U128|420 MONTGOMERY STREET, SAN FRANCISCO, CA, 94104|Banks|False||||USD||Wells Fargo & Company (NYSE: WFC) is a leading financial services company that has approximately $1.9 trillion in assets and proudly serves one in three U.S. households and more than 10% of all middle market companies in the U.S. We provide a diversified set of banking, investment and mortgage products and services, as well as consumer and commercial finance, through our four reportable operating segments: Consumer Banking and Lending, Commercial Banking, Corporate and Investment Banking, and Wealth and Investment Management. Wells Fargo ranked No. 30 on Fortune's 2020 rankings of America's largest corporations. In the communities we serve, the company focuses its social impact on building a sustainable, inclusive future for all by supporting housing affordability, small business growth, financial health and a low-carbon economy.|PRF|Wells Fargo & Company|63428112000.0|19
XNYS|8.0||TRTN-P-A|TRTN-PA|TRTN-PA|TRTN-PA|TRTNpA|TRTNpA|TRTN-PA|101156029.0||Normal||SERVICES-EQUIPMENT RENTAL & LEASING, NEC|Business Services|Industrials|2025-11-04T12:00:00.000+0000||Commercial Services & Supplies||Services-Equipment Rental & Leasing Nec|TRTNpA|BBG00NKZM4K4|7359||TRTNpA:US||http://www.tritoninternational.com|||Hamilton||||Mid Cap|Services|0001660734|3000000.0||BMG9078F1234|us||Bermuda|HM 10||G9078F123|VICTORIA PLACE, 5TH FLOOR, 31 VICTORIA STREET, HAMILTON, D0, HM 10|Commercial & Professional Services|False||||USD||Triton International Limited engages in the acquisition, leasing, re-leasing, and sale of various types of intermodal containers and chassis to shipping lines, and freight forwarding companies and manufacturers. It operates in two segments, Equipment Leasing and Equipment Trading. The company primarily leases dry, refrigerated, special, and tank containers; and chassis used for the transportation of intermodal containers, as well as provides maritime container management services. As of December 31, 2020, its total fleet consisted of 3.7 million containers and chassis representing 6.2 million twenty-foot equivalent units or 7.0 million cost equivalent units. The company also purchases containers from shipping line customers and other sellers, as well as resells these containers to container retailers and users. It operates in Asia, Europe, the Americas, Bermuda, and internationally. The company was founded in 1980 and is based in Hamilton, Bermuda.|PRF|Triton International Limited|2607802428.0|19
XNYS|8.0||PEB-P-F|PEB-PF|PEB-PF|PEB-PF|PEBpF|PEBpF|PEB-PF|59898989.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-23T12:00:00.000+0000||Equity Real Estate Investment Trusts (REITs)||Real Estate Investment Trusts|PEBpF|BBG00MQ963P3|6798||PEBpF:US||http://www.pebblebrookhotels.com|||Bethesda||/cGViYmxlYnJvb2tob3RlbHMuY29t/images/2025-04-04_logo.svg||Mid Cap|Finance Insurance And Real Estate|0001474098||MD||us||United States|20814||70509V704|4747 BETHESDA AVENUE, SUITE 1100, BETHESDA, MD, 20814|Real Estate|False||||USD||"Pebblebrook Hotel Trust (NYSE: PEB) is a publicly traded real estate investment trust (""REIT"") and the largest owner of urban and resort lifestyle hotels in the United States. The Company owns 53 hotels, totaling approximately 13,200 guestrooms across 14 urban and resort markets, with a focus on the west coast gateway cities."|PRF|Pebblebrook Hotel Trust|1181807053.0|19
XNYS|8.0||CMRE-P-D|CMRE-PD|CMRE-PD|CMRE-PD|CMREpD|CMREpD|CMRE-PD|50179764.0||Normal|||Transportation|Industrials|2025-10-29T12:00:00.000+0000||Marine||Deep Sea Foreign Transportation Of Freight|CMREpD|BBG008N1HF66|4412.0||CMREpD:US||http://www.costamare.com|||Monaco||/Y29zdGFtYXJlLmNvbQ/images/2025-04-04_logo.png||Small Cap|Transportation Communications Electric Gas And Sanitary Service|0001503584|3986542.0||MHY1771G1364|us||Monaco|98000||Y1771G136|Monaco|Transportation|True||||USD||Costamare Inc. owns and charters containerships to liner companies worldwide. As of February 19, 2021, it had a fleet of 77 containerships with a total capacity of approximately 555,810 twenty foot equivalent units, including 1 vessel under construction and 4 second hand vessels. The company was founded in 1974 and is based in Monaco.|PRF|Costamare Inc.|1352350192.0|19
XNYS|8.0||AGM-P-E|AGM-P-E|AGM-PE|AGM-PE|AGMpE|AGMpE|AGM-PE|89990130.0||Normal||FEDERAL & FEDERALLY-SPONSORED CREDIT AGENCIES|Banking|Financials|2025-11-03T10:59:00.000+0000||Consumer Finance||Federal & Federally-Sponsored Credit Agencies|AGMpE|BBG00TTG9PY7|6111||AGMpE:US||http://www.farmermac.com|||Washington||/ZmFybWVybWFjLmNvbQ/images/2025-04-04_logo.png||Small Cap|Finance Insurance And Real Estate|0000845877||DC||us||United States|20006||313148850|2100 PENNSYLVANIA AVE NW, SUITE 450N, WASHINGTON, DC, 20037|Diversified Financials|False||||USD||Federal Agricultural Mortgage Corporation provides a secondary market for various loans made to borrowers in the United States. It operates through four segments: Farm & Ranch, USDA (United States Department of Agriculture) Guarantees, Rural Utilities, and Institutional Credit. The Farm & Ranch segment purchases and retains eligible mortgage loans that are secured by first liens on agricultural real estate; securitizes eligible mortgage loans, and guarantees the timely payment of principal and interest on securities representing interests in or obligations secured by pools of mortgage loans; and issues long-term standby purchase commitments (LTSPC) on designated eligible mortgage loans. The USDA Guarantees segment purchases portions of certain agricultural and rural development loans guaranteed by the USDA. The Rural Utilities segment purchases and guarantees securities that are backed by loans for electric or telecommunications facilities by lenders organized as cooperatives to borrowers; and purchases eligible rural utilities loans and guarantees of securities backed by those loans, as well as LTSPCs for pools of eligible rural utilities loans. The Institutional Credit segment guarantees and purchases general obligations of lenders and other financial institutions that are secured by pools of loans eligible under the Farmer Mac's Farm & Ranch, USDA Guarantees, or Rural Utilities lines of business. Federal Agricultural Mortgage Corporation was founded in 1987 and is headquartered in Washington, District of Columbia.|PRF|Federal Agricultural Mortgage Corporation|2015778912.0|19
XNYS|8.0||TRTN-P-B|TRTN-PB|TRTN-PB|TRTN-PB|TRTNpB|TRTNpB|TRTN-PB|101156029.0||Normal||SERVICES-EQUIPMENT RENTAL & LEASING, NEC|Business Services|Industrials|2025-11-04T12:00:00.000+0000||Commercial Services & Supplies||Services-Equipment Rental & Leasing Nec|TRTNpB|BBG00PGH4647|7359||TRTNpB:US||http://www.tritoninternational.com|||Hamilton||||Mid Cap|Services|0001660734|5000000.0||BMG9078F1317|us||Bermuda|HM 10||G9078F131|VICTORIA PLACE, 5TH FLOOR, 31 VICTORIA STREET, HAMILTON, D0, HM 10|Commercial & Professional Services|False||||USD||Triton International Limited engages in the acquisition, leasing, re-leasing, and sale of various types of intermodal containers and chassis to shipping lines, and freight forwarding companies and manufacturers. It operates in two segments, Equipment Leasing and Equipment Trading. The company primarily leases dry, refrigerated, special, and tank containers; and chassis used for the transportation of intermodal containers, as well as provides maritime container management services. As of December 31, 2020, its total fleet consisted of 3.7 million containers and chassis representing 6.2 million twenty-foot equivalent units or 7.0 million cost equivalent units. The company also purchases containers from shipping line customers and other sellers, as well as resells these containers to container retailers and users. It operates in Asia, Europe, the Americas, Bermuda, and internationally. The company was founded in 1980 and is based in Hamilton, Bermuda.|PRF|Triton International Limited|2580368913.0|19
XNYS|8.0||USB-P-P|USB-PP|USB-PP|USB-PP|USBpP|USBpP|USB-PP|3137300029.0||Normal||NATIONAL COMMERCIAL BANKS|Banking|Financials|2025-10-16T10:45:00.000+0000||Banks||National Commercial Banks|USBpP|BBG00LNJ9GM7|6021||USBpP:US||http://www.usbank.com|||Minneapolis||/dXNiYW5rLmNvbQ/images/2025-04-04_logo.svg||Large Cap|Finance Insurance And Real Estate|0000036104||MN||us||United States|55402||902973759|U.S. BANCORP, 800 NICOLLET MALL, MINNEAPOLIS, MN, 55402-7020|Banks|False||||USD||U.S. Bancorp, a financial services holding company, provides various financial services in the United States. It operates in Corporate and Commercial Banking, Consumer and Business Banking, Wealth Management and Investment Services, Payment Services, and Treasury and Corporate Support segments. The company offers depository services, including checking accounts, savings accounts, and time certificate contracts; lending services, such as traditional credit products; and credit card services, lease financing and import/export trade, asset-backed lending, agricultural finance, and other products. It also provides ancillary services comprising capital markets, treasury management, and receivable lock-box collection services to corporate customers; and a range of asset management and fiduciary services for individuals, estates, foundations, business corporations, and charitable organizations. In addition, the company offers investment and insurance products to its customers principally within its markets, as well as fund administration services to a range of mutual and other funds. Further, it provides corporate and purchasing card, and corporate trust services; and merchant processing services, as well as cash and investment management, ATM processing, mortgage banking, and brokerage and leasing services. As of December 31, 2020, the company provided its products and services through a network of 2,434 banking offices principally operating in the Midwest and West regions of the United States, as well as through online services and over mobile devices; and operated a network of 4,232 ATMs. The company was founded in 1863 and is headquartered in Minneapolis, Minnesota.|PRF|U.S. Bancorp|74887351692.0|19
XNYS|8.0||TRTN-P-C|TRTN-PC|TRTN-PC|TRTN-PC|TRTNpC|TRTNpC|TRTN-PC|101158891.0||Normal||SERVICES-EQUIPMENT RENTAL & LEASING, NEC|Business Services|Industrials|2025-11-04T12:00:00.000+0000||Commercial Services & Supplies||Services-Equipment Rental & Leasing Nec|TRTNpC|BBG00QRDWCF6|7359||TRTNpC:US||http://www.tritoninternational.com|||Hamilton||||Mid Cap|Services|0001660734|||USG9079KAB10|us||Bermuda|HM 10||G9078F149|VICTORIA PLACE, 5TH FLOOR, 31 VICTORIA STREET, HAMILTON, D0, HM 10|Commercial & Professional Services|False||||USD||Triton International Limited engages in the acquisition, leasing, re-leasing, and sale of various types of intermodal containers and chassis to shipping lines, and freight forwarding companies and manufacturers. It operates in two segments, Equipment Leasing and Equipment Trading. The company primarily leases dry, refrigerated, special, and tank containers; and chassis used for the transportation of intermodal containers, as well as provides maritime container management services. As of December 31, 2020, its total fleet consisted of 3.7 million containers and chassis representing 6.2 million twenty-foot equivalent units or 7.0 million cost equivalent units. The company also purchases containers from shipping line customers and other sellers, as well as resells these containers to container retailers and users. It operates in Asia, Europe, the Americas, Bermuda, and internationally. The company was founded in 1980 and is based in Hamilton, Bermuda.|PRF|Triton International Limited|2536953711.0|20
XNYS|8.0||TRTN-P-D|TRTN-PD|TRTN-PD|TRTN-PD|TRTNpD|TRTNpD|TRTN-PD|101158891.0||Normal||SERVICES-EQUIPMENT RENTAL & LEASING, NEC|Business Services|Industrials|2025-11-04T12:00:00.000+0000||Commercial Services & Supplies||Services-Equipment Rental & Leasing Nec|TRTNpD|BBG00RDSX3Q3|7359||TRTNpD:US||http://www.tritoninternational.com|||Hamilton||||Mid Cap|Services|0001660734|||USG9078F2068|us||Bermuda|HM 10||G9078F206|VICTORIA PLACE, 5TH FLOOR, 31 VICTORIA STREET, HAMILTON, D0, HM 10|Commercial & Professional Services|False||||USD||Triton International Limited engages in the acquisition, leasing, re-leasing, and sale of various types of intermodal containers and chassis to shipping lines, and freight forwarding companies and manufacturers. It operates in two segments, Equipment Leasing and Equipment Trading. The company primarily leases dry, refrigerated, special, and tank containers; and chassis used for the transportation of intermodal containers, as well as provides maritime container management services. As of December 31, 2020, its total fleet consisted of 3.7 million containers and chassis representing 6.2 million twenty-foot equivalent units or 7.0 million cost equivalent units. The company also purchases containers from shipping line customers and other sellers, as well as resells these containers to container retailers and users. It operates in Asia, Europe, the Americas, Bermuda, and internationally. The company was founded in 1980 and is based in Hamilton, Bermuda.|PRF|Triton International Limited|2429836562.0|20
XNYS|8.0||EFC-P-A|EFC-PA|EFC-PA|EFC-PA|EFCpA|EFCpA|EFC-PA|53919109.0||Normal||REAL ESTATE|Real Estate|Financials|2025-11-04T21:00:00.000+0000||Thrifts & Mortgage Finance||Real Estate|EFCpA|BBG00QKYDP41|6500||EFCpA:US||http://www.ellingtonfinancial.com|||Old Greenwich||||Small Cap|Finance Insurance And Real Estate|0001411342||CT||us||United States|6870||28852N208|53 Forest Ave, Greenwich, CT, 06870|Banks|False||||USD||Ellington Financial Inc., through its subsidiary, Ellington Financial Operating Partnership LLC, acquires and manages mortgage-related, consumer-related, corporate-related, and other financial assets in the United States. The company acquires and manages residential mortgage-backed securities (RMBS) backed by prime jumbo, Alt-A, manufactured housing, and subprime residential mortgage loans; RMBS for which the principal and interest payments are guaranteed by the U.S. government agency or the U.S. government-sponsored entity; residential mortgage loans; commercial mortgage-backed securities; and commercial mortgage loans and other commercial real estate debt. It also provides collateralized loan obligations; mortgage-related and non-mortgage-related derivatives; corporate debt and equity securities; corporate loans; and other strategic investments. In addition, the company offers consumer loans and asset-backed securities backed by consumer and commercial assets. Ellington Financial LLC was incorporated in 2007 and is based in Old Greenwich, Connecticut.|PRF|Ellington Financial Inc.|2542299755.0|20
XNYS|8.0||PBI-P-B|PBI-P-B|PBI-PB|PBI-PB|PBIpB|PBIpB|PBI-PB|94811428.0||Normal||OFFICE MACHINES, NEC|Computers|Industrials|2025-10-30T12:00:00.000+0000||Commercial Services & Supplies||Office Machines Nec|PBIpB|BBG00465R7L5|3579||PBIpB:US||http://www.pitneybowes.com|||Stamford||||Small Cap|Manufacturing|0000078814||CT||us||United States|6926||724479506|PITNEY BOWES INC, 3001 SUMMER STREET, STAMFORD, CT, 06926-0700|Commercial & Professional Services|True||||USD||Pitney Bowes Inc., a technology company, provides commerce solutions in the United States and internationally. The company operates through Global Ecommerce, Presort Services, and SendTech Solutions segments. The Global Ecommerce segment provides domestic parcel services, cross-border solutions, and digital delivery services. The Presort Services segment offers mail sortation services, which allow clients to qualify volumes of first-class mail, marketing mail, and bound and packet mail for postal work sharing discounts. The SendTech Solutions segment provides physical and digital mailing and shipping technology solutions, financing, services, supplies, and other applications for sending, tracking and receiving of letters, parcels, and flats. Pitney Bowes Inc. markets its products, solutions, and services direct and inside salesforce, global and regional partner channels, direct mailings, and Web-based offerings. The company was formerly known as Pitney Bowes Postage Meter Company. Pitney Bowes Inc. was founded in 1920 and is headquartered in Stamford, Connecticut.|BND|Pitney Bowes Inc.|1873473817.0|20
XNYS|8.0||ARGO-P-A|ARGO-P-A|ARGO-PA|ARGO-PA|ARGOpA|ARGOpA|ARGO-PA|13.0||Normal||TITLE INSURANCE|Insurance|Financials|2025-08-26T12:00:00.000+0000||Insurance||Title Insurance|ARGOpA|BBG00VY1LBP6|6361||ARGOpA:US||http://www.argolimited.com|||Pembroke||/YXJnb2xpbWl0ZWQuY29t/images/2025-04-04_logo.svg||Small Cap|Finance Insurance And Real Estate|0001091748||||us||Bermuda|HM 08||040128209 040128407|501 7TH AVENUE, 7TH FLOOR, NEW YORK, NY, 10018|Insurance|False||||USD||Argo Group International Holdings, Ltd. underwrites specialty insurance and reinsurance products in the property and casualty markets. The company operates in two segments, U.S. Operations and International Operations. It offers primary and excess specialty casualty, contract liability, commercial multi-peril, product liability, environmental liability, and auto liability insurance products; workers compensation, general liability, auto liability, and various public entity liability risks; management liability, and errors and omissions liability; and surety and inland marine insurance products. The company also provides long-tail excess casualty and general liability; general liability, international casualty, and motor treaties; professional indemnity, directors and officer's liability, and medical malpractice; direct and facultative excess insurance, North American and international binders, and residential collateral protection for lending institutions; and personal accident, aviation, cargo, yachts, and onshore and offshore marine insurance products. In addition, it offers property catastrophe reinsurance and excess property direct and facultative insurance products. The company markets its products through wholesale and retail agents, managing general agents, brokers, and third-party intermediaries. Argo Group International Holdings, Ltd. was incorporated in 1999 and is headquartered in Pembroke, Bermuda.|PRF|Argo Group International Holdings, Ltd.|330.0|20
XNYS|8.0||BIP-P-B|BIP-PB|BIP-PB|BIP-PB|BIPpB|BIPpB|BIP-PB|462022000.0||Normal|||Transportation|Utilities|2025-10-29T12:00:00.000+0000||Multi-Utilities||Water Transportation|BIPpB|BBG00YVW5YX4|4400.0||BIPpB:US||http://www.bip.brookfield.com|||Hamilton||/YmlwLmJyb29rZmllbGQuY29t/images/2025-04-04_logo.svg||Large Cap|Transportation Communications Electric Gas And Sanitary Service|0001406234|||BMG162522756|us||Bermuda|HM 12||G16252275|Bermuda|Utilities|False||||USD||Brookfield Infrastructure Partners L.P. owns and operates utilities, transport, midstream, and data businesses in North and South America, Europe, and the Asia Pacific. The Utilities segment operates approximately 4,200 kilometers (km) of natural gas pipelines; 2,000 km of electricity transmission lines; and 6.9 million electricity and natural gas connections, as well as 1.5 million installed smart meters; and 330,000 long-term contracted sub-metering services. This segment also offers centralized heating and cooling systems; centralized gas distribution and cogeneration for heating, cooling, and energy; and water heater, and heating, ventilation, and air conditioner rental, and other home services. The Transport segment offers transportation, storage, and handling services for freight, commodities, and passengers through a network of approximately 22,000 Km of track network in North America and Europe; 5,500 km of track network in south of Western Australia; 4,800 km of rail in Brazil; 3,800 km of motorways in Brazil, Chile, Peru and India; and 13 port terminals. The Midstream segment offers natural gas transmission, gathering and processing, and storage services through approximately 15,000 km of natural gas transmission pipelines; 600 billion cubic feet of natural gas storage; 16 natural gas processing plants; and 3,400 km of gas gathering pipelines. The Data segment operates approximately 137,000 operational telecom towers in India; 7,000 multi-purpose towers and active rooftop sites in France; 10,000 km of fiber backbone in France and Brazil; 1,600 cell sites and 11,500 km of fiber optic cable in New Zealand; and 2,100 active telecom towers and 70 distributed antenna systems in the United Kingdom, as well as 54 data centers and 198 megawatts of critical load capacity. The company was incorporated in 2007 and is based in Hamilton, Bermuda. Brookfield Infrastructure Partners L.P. is a subsidiary of Brookfield Asset Management Inc.|PRF|Brookfield Infrastructure Partners L.P.|7889025650.0|20
XNYS|8.0||ATH-P-D|ATH-P-D|ATH-PD|ATH-PD|ATHpD|ATHpD|ATH-PD|203800000.0||Normal||LIFE INSURANCE|Insurance|Financials|2025-08-27T12:00:00.000+0000||Insurance||Life Insurance|ATHpD|BBG00YJ87X43|6311||ATHpD:US||http://www.athene.com|||Hamilton||/YXRoZW5lLmNvbQ/images/2025-04-04_logo.svg||Mid Cap|Finance Insurance And Real Estate|0001527469||||us||Bermuda|HM 11||04686J408|7700 MILLS CIVIC PARKWAY, WEST DES MOINES, IA, 50266|Insurance|False||||USD||Athene Holding Ltd., a retirement services company, issues, reinsures, and acquires retirement savings products for individuals and institutions in the United States and Bermuda. The company provides annuity retirement solutions to its policyholders; and reinsures multi-year guaranteed annuities, fixed indexed annuities, traditional one-year guarantee fixed deferred annuities, immediate annuities, and institutional products. It also offers funding agreements and pension risk transfer transactions, as well as group annuities. The company was incorporated in 2008 and is headquartered in Hamilton, Bermuda.|PRF|Athene Holding Ltd.|3645982000.0|20
XNYS|8.0||DSX-P-B|DSX-PB|DSX-PB|DSX-PB|DSXpB|DSXpB|DSX-PB|6977400.0||Normal|||Transportation|Industrials|2025-11-12T12:00:00.000+0000||Marine||Deep Sea Foreign Transportation Of Freight|DSXpB|BBG005ZNWLW2|4412.0||DSXpB:US||http://www.dianashippinginc.com|||Athens||/ZGlhbmFzaGlwcGluZ2luYy5jb20/images/2025-04-04_logo.svg||Small Cap|Transportation Communications Electric Gas And Sanitary Service|0001318885|2600000.0|||us||Greece|175 64||Y2066G112|Greece|Transportation|True||||USD||Diana Shipping Inc. provides shipping transportation services. The company transports a range of dry bulk cargoes, including commodities, such as iron ore, coal, grain, and other materials in shipping routes worldwide. As of March 11, 2021, it operated a fleet of 37 dry bulk vessels, including 4 Newcastlemax, 12 Capesize, 5 Post-Panamax, 5 Kamsarmax, and 11 Panamax), as well as one Panamax dry bulk vessel. The company was formerly known as Diana Shipping Investments Corp. and changed its name to Diana Shipping Inc. in February 2005. Diana Shipping Inc. was incorporated in 1999 and is based in Athens, Greece.|PRF|Diana Shipping Inc.|182459010.0|20
XNYS|8.0||GSL-P-B|GSL-PB|GSL-PB|GSL-PB|GSLpB|GSLpB|GSL-PB|35612600.0||Normal|||Transportation|Industrials|2025-11-05T12:00:00.000+0000||Marine||Deep Sea Foreign Transportation Of Freight|GSLpB|BBG006YWR2Y7|4412.0||GSLpB:US||http://www.globalshiplease.com|||London||||Micro Cap|Transportation Communications Electric Gas And Sanitary Service|0001430725|43592.0||MHY271831213|us||United Kingdom|SW1V 1LW||Y27183121|Marshall Islands|Transportation|True||||USD||Global Ship Lease, Inc. owns and charters containerships of various sizes under fixed-rate charters to container shipping companies. As of March 10, 2021, it owned 43 mid-sized and smaller containerships with an aggregate capacity of 245,280 twenty-foot equivalent units. The company is based in London, the United Kingdom.|PRF|Global Ship Lease, Inc.|959937633.0|20
XNYS|8.0||BFS-P-E|BFS-P-E|BFS-PE|BFS-PE|BFSpE|BFSpE|BFS-PE|24366800.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-11-05T10:59:00.000+0000||Equity Real Estate Investment Trusts (REITs)||Real Estate Investment Trusts|BFSpE|BBG00Q73SNH9|6798||BFSpE:US||http://www.saulcenters.com|||Bethesda||||Small Cap|Finance Insurance And Real Estate|0000907254||MD||us||United States|20814||804395879|7501 WISCONSIN AVENUE, SUITE 1500, BETHESDA, MD, 20814|Real Estate|False||||USD||Saul Centers, Inc. is a self-managed, self-administered equity REIT headquartered in Bethesda, Maryland, which currently operates and manages a real estate portfolio of 60 properties which includes (a) 50 community and neighborhood shopping centers and seven mixed-use properties with approximately 9.8 million square feet of leasable area and (b) three land and development properties. Approximately 85% of the Saul Centers' property operating income is generated by properties in the metropolitan Washington, DC/Baltimore area.|PRF|Saul Centers, Inc.|560923736.0|20
XNYS|8.0||SB-P-D|SB-P-D|SB-PD|SB-PD|SBpD|SBpD|SB-PD|17033526.0||Deficient|||Transportation|Industrials|2025-11-12T12:00:00.000+0000||Marine||Deep Sea Foreign Transportation Of Freight|SBpD|BBG006Q0HCX6|4412.0||SBpD:US||http://www.safebulkers.com|||Monaco||/c2FmZWJ1bGtlcnMuY29t/images/2025-04-04_logo.png||Micro Cap|Transportation Communications Electric Gas And Sanitary Service|0001434754|3195050.0|||us||Monaco|98000||Y7388L137|Monaco|Transportation|True||||USD||Safe Bulkers, Inc. provides marine drybulk transportation services. It owns and operates drybulk vessels for transporting bulk cargoes primarily coal, grain, and iron ore. As of March 15, 2021, the company had a fleet of 43 drybulk vessels having an average age of 10.3 years; and an aggregate carrying capacity of 3,937,000 deadweight tons. Its fleet consisted of 15 Panamax class vessels, 10 Kamsarmax class vessels, 14 post- Panamax class vessels, and four Capesize class vessels. The company was incorporated in 2007 and is based in Monaco.|PRF|Safe Bulkers, Inc.|2644235296.0|20
XNYS|8.0||ATCO-P-H|ATCO-PH|ATCO-PH|ATCO-PH|ATCOpH|ATCOpH|ATCO-PH|172283908.0||Normal|||Transportation|Financials|2025-11-05T12:00:00.000+0000||Capital Markets||Deep Sea Foreign Transportation Of Freight|ATCOpH||4412.0||ATCOpH:US||http://www.atlascorporation.com|||London||/YXRsYXNjb3Jwb3JhdGlvbi5jb20/images/2025-04-04_logo.png||Mid Cap|Transportation Communications Electric Gas And Sanitary Service|0001794846|9025105.0||MHY0436Q1411|us||United Kingdom|W1J 6HE||Y0436Q141|British Columbia; Canada|Diversified Financials|False||||USD||Atlas Corp. operates as an asset manager and operator. The company, through its subsidiaries, operates as an independent charter owner and manager of containerships. The company charters its containerships under long-term and fixed-rate time charters to various container liner companies. As of March 10, 2020, it operated a fleet of 118 containerships. It also provides fast-track mobile turbine power to various industries. In addition, the company plans, finances, constructs, and commissions permanent power plants. Further, it provides customized turnkey solutions comprising plant design, fast-track installation, balance of plant, and decommissioning. Atlas Corp. was incorporated in 2019 and is based in Vancouver, Canada.|PRF|ATLAS CORP|7407665429.0|20
XNYS|8.0||SCE-P-J|SCE-PJ|SCE-PJ|SCE-PJ|SCEpJ|SCEpJ|SCE-PJ|385000000.0||Normal||ELECTRIC SERVICES||Financials|2023-03-31T00:00:00.000+0000||Capital Markets||Electric Services|SCEpJ|BBG009T03SB1|4911||SCEpJ:US|||||Rosemead|||||Transportation Communications Electric Gas And Sanitary Service|0000092103|13000000.0|CA|US78409G2066|us||United States|91770||78409G206|2244 WALNUT GROVE AVE, P O BOX 800, ROSEMEAD, CA, 91770|Diversified Financials|True||||USD||SCE Trust IV was incorporated in 2014 and is based in Rosemead, California. SCE Trust IV operates as a subsidiary of Southern California Edison Company.|PRF|SCE Trust IV|9151450000.0|21
XNYS|8.0||BIP-P-A|BIP-P-A|BIP-PA|BIP-PA|BIPpA|BIPpA|BIP-PA|462022000.0||Normal|||Transportation|Utilities|2025-10-29T12:00:00.000+0000||Multi-Utilities||Water Transportation|BIPpA|BBG00XCCR1D1|4400.0||BIPpA:US||http://www.bip.brookfield.com|||Hamilton||/YmlwLmJyb29rZmllbGQuY29t/images/2025-04-04_logo.svg||Large Cap|Transportation Communications Electric Gas And Sanitary Service|0001406234||||us||Bermuda|HM 12||G16252267|Bermuda|Utilities|False||||USD||Brookfield Infrastructure Partners L.P. owns and operates utilities, transport, midstream, and data businesses in North and South America, Europe, and the Asia Pacific. The Utilities segment operates approximately 4,200 kilometers (km) of natural gas pipelines; 2,000 km of electricity transmission lines; and 6.9 million electricity and natural gas connections, as well as 1.5 million installed smart meters; and 330,000 long-term contracted sub-metering services. This segment also offers centralized heating and cooling systems; centralized gas distribution and cogeneration for heating, cooling, and energy; and water heater, and heating, ventilation, and air conditioner rental, and other home services. The Transport segment offers transportation, storage, and handling services for freight, commodities, and passengers through a network of approximately 22,000 Km of track network in North America and Europe; 5,500 km of track network in south of Western Australia; 4,800 km of rail in Brazil; 3,800 km of motorways in Brazil, Chile, Peru and India; and 13 port terminals. The Midstream segment offers natural gas transmission, gathering and processing, and storage services through approximately 15,000 km of natural gas transmission pipelines; 600 billion cubic feet of natural gas storage; 16 natural gas processing plants; and 3,400 km of gas gathering pipelines. The Data segment operates approximately 137,000 operational telecom towers in India; 7,000 multi-purpose towers and active rooftop sites in France; 10,000 km of fiber backbone in France and Brazil; 1,600 cell sites and 11,500 km of fiber optic cable in New Zealand; and 2,100 active telecom towers and 70 distributed antenna systems in the United Kingdom, as well as 54 data centers and 198 megawatts of critical load capacity. The company was incorporated in 2007 and is based in Hamilton, Bermuda. Brookfield Infrastructure Partners L.P. is a subsidiary of Brookfield Asset Management Inc.|PRF|Brookfield Infrastructure Partners L.P.|8039182800.0|21
